EulerAngle, 5.22908, -4.07505, 61.7127, 25415
PositionNED, 0, 0, 5.31302, 25463
VelocityNED, 0.00277342, 0.00107856, -0.0184851, 25463
EulerAngle, 5.23477, -4.07013, 61.7107, 25495
PositionNED, 0, 0, 5.3106, 25551
VelocityNED, 0.00279571, 0.00050008, -0.0191045, 25551
EulerAngle, 5.23447, -4.06956, 61.7094, 25567
PositionNED, 0, 0, 5.30551, 25631
VelocityNED, 0.00249965, 0.000164354, -0.0203779, 25631
EulerAngle, 5.23375, -4.06706, 61.7073, 25658
PositionNED, 0, 0, 5.30298, 25706
VelocityNED, 0.00218773, 7.22219e-05, -0.0210109, 25706
EulerAngle, 5.23815, -4.06735, 61.703, 25750
PositionNED, 0, 0, 5.30858, 25782
VelocityNED, 0.0020363, -0.000398257, -0.0195186, 25782
EulerAngle, 5.23976, -4.06506, 61.6998, 25814
PositionNED, 0, 0, 5.31392, 25862
VelocityNED, 0.00262908, -0.000917037, -0.0178737, 25862
EulerAngle, 5.24105, -4.06604, 61.6995, 25909
PositionNED, 0, 0, 5.32232, 25956
VelocityNED, 0.00206087, -0.00162894, -0.0152246, 25956
EulerAngle, 5.24532, -4.06537, 61.6997, 25972
PositionNED, 0, 0, 5.32711, 26020
VelocityNED, 0.00192729, -0.00141739, -0.0137293, 26020
EulerAngle, 5.24451, -4.06339, 61.6993, 26081
PositionNED, 0, 0, 5.3353, 26113
VelocityNED, 0.00183615, -0.00184951, -0.0106918, 26113
EulerAngle, 5.24524, -4.06322, 61.7031, 26150
PositionNED, 0, 0, 5.34136, 26182
VelocityNED, 0.00191173, -0.0019854, -0.00807386, 26182
EulerAngle, 5.2475, -4.06522, 61.7037, 26214
PositionNED, 0, 0, 5.34805, 26262
VelocityNED, 0.0014175, -0.00211158, -0.00622006, 26262
EulerAngle, 5.2511, -4.06311, 61.7021, 26294
PositionNED, 0, 0, 5.34957, 26358
VelocityNED, 0.000942538, -0.00192186, -0.00620633, 26358
EulerAngle, 5.2536, -4.06288, 61.7038, 26390
PositionNED, 0, 0, 5.34943, 26422
VelocityNED, 0.00131819, -0.00159646, -0.00706773, 26422
PositionNED, 0, 0, 5.34848, 26502
VelocityNED, 0.000986328, -0.00192563, -0.00759945, 26502
EulerAngle, 5.25336, -4.06313, 61.7072, 26455
EulerAngle, 5.25491, -4.06367, 61.7089, 26534
PositionNED, 0, 0, 5.34666, 26596
VelocityNED, 0.000637188, -0.00201996, -0.00847738, 26596
EulerAngle, 5.25484, -4.06317, 61.7084, 26633
PositionNED, 0, 0, 5.34318, 26665
VelocityNED, 0.000392964, -0.00174918, -0.0104669, 26665
EulerAngle, 5.25579, -4.06149, 61.7089, 26697
PositionNED, 0, 0, 5.34201, 26757
VelocityNED, 0.000396581, -0.00201722, -0.0107279, 26757
EulerAngle, 5.25383, -4.06075, 61.7092, 26789
PositionNED, 0, 0, 5.34043, 26848
VelocityNED, -0.000103267, -0.0025291, -0.0113244, 26848
PositionNED, 0, 0, 5.34023, 26896
VelocityNED, 8.82052e-05, -0.00294035, -0.0119877, 26896
EulerAngle, 5.25674, -4.06107, 61.7088, 26864
EulerAngle, 5.257, -4.05986, 61.7121, 26928
PositionNED, 0, 0, 5.33729, 26976
VelocityNED, 0.000264721, -0.0031908, -0.012343, 26976
EulerAngle, 5.25724, -4.05989, 61.7127, 27008
PositionNED, 0, 0, 5.33354, 27072
VelocityNED, 7.99304e-05, -0.00380653, -0.013037, 27072
EulerAngle, 5.25948, -4.06309, 61.7129, 27088
PositionNED, 0, 0, 5.32995, 27152
VelocityNED, 0.000294588, -0.00448493, -0.0137721, 27152
EulerAngle, 5.25909, -4.06445, 61.7131, 27168
PositionNED, 0, 0, 5.33043, 27265
VelocityNED, 0.000444499, -0.00459057, -0.012561, 27265
EulerAngle, 5.25901, -4.06312, 61.7145, 27265
PositionNED, 0, 0, 5.3347, 27313
VelocityNED, 7.27575e-05, -0.00486305, -0.0108127, 27313
EulerAngle, 5.26224, -4.065, 61.7146, 27345
PositionNED, 0, 0, 5.33865, 27393
VelocityNED, 0.000167755, -0.00496046, -0.00931938, 27393
EulerAngle, 5.26221, -4.06402, 61.7132, 27425
PositionNED, 0, 0, 5.34367, 27473
VelocityNED, 6.50743e-05, -0.00527226, -0.00726136, 27473
